Recording timestamp	Computer timestamp	Sensor	Export date	Participant name	Recording date	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height
67631102	4052485463	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67639387	4052493748	Eye Tracker	07.09.2020	Participant1	07.09.2020	1161	714	1149	678	1172	750	0,10087	0,33521	-0,93673	0,03352	0,35254	-0,93520			Valid	Valid	225,0	-131,6	834,6	291,9	-124,3	819,7	314,8	167,0	321,3	184,7	0,6392	0,5713	0,6310	0,5488	0,6475	0,5937								
67647724	4052502085	Eye Tracker	07.09.2020	Participant1	07.09.2020	1140	742	1124	750	1157	734	0,09264	0,35299	-0,93103	0,02864	0,34874	-0,93678	3,69	3,28	Valid	Valid	224,9	-131,6	834,5	292,0	-124,9	821,0	308,0	184,8	317,1	180,7	0,6252	0,5887	0,6137	0,5939	0,6368	0,5835								
67656048	4052510409	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67664381	4052518742	Eye Tracker	07.09.2020	Participant1	07.09.2020	1264	728	1264	728			0,13505	0,34591	-0,92850						Valid	Invalid	224,9	-131,6	834,6				346,3	179,3			0,7109	0,5800	0,7109	0,5800										
67672721	4052527082	Eye Tracker	07.09.2020	Participant1	07.09.2020	1191	758	1255	734	1127	781	0,13241	0,34759	-0,92825	0,01902	0,36083	-0,93244	3,71	3,38	Valid	Valid	224,9	-131,9	835,1	292,1	-126,4	823,8	344,0	180,8	309,0	192,4	0,6606	0,5985	0,7051	0,5838	0,6162	0,6131								
67681056	4052535417	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67689380	4052543741	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67697744	4052552105	Eye Tracker	07.09.2020	Participant1	07.09.2020	1199	753	1257	757	1141	748	0,13252	0,35327	-0,92609	0,02302	0,35316	-0,93528	3,73	3,37	Valid	Valid	224,9	-132,4	836,1	292,3	-127,5	825,8	344,5	186,5	312,6	184,3	0,6658	0,5955	0,7063	0,5983	0,6254	0,5927								
67706049	4052560410	Eye Tracker	07.09.2020	Participant1	07.09.2020	1256	646	1256	646			0,13349	0,32639	-0,93576						Valid	Invalid	224,9	-132,6	836,5				344,2	159,2			0,7054	0,5289	0,7054	0,5289										
67714377	4052568738	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67722719	4052577080	Eye Tracker	07.09.2020	Participant1	07.09.2020	1144	708	1215	654	1074	762	0,12091	0,32888	-0,93660	0,00249	0,35676	-0,93419	3,82	3,42	Valid	Valid	224,8	-133,0	837,3	292,2	-127,9	826,8	332,9	161,0	294,4	187,8	0,6281	0,5675	0,6768	0,5336	0,5794	0,6015								
67731045	4052585406	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67739379	4052593740	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67747706	4052602067	Eye Tracker	07.09.2020	Participant1	07.09.2020	1217	685	1215	654	1219	717	0,12076	0,32910	-0,93654	0,04748	0,34534	-0,93728	3,69	3,24	Valid	Valid	224,8	-133,6	838,5	292,3	-128,2	827,3	332,9	161,0	334,2	176,6	0,6785	0,5533	0,6768	0,5336	0,6801	0,5731								
67756040	4052610401	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67764375	4052618736	Eye Tracker	07.09.2020	Participant1	07.09.2020	1198	853	1198	853			0,11358	0,37698	-0,91923						Valid	Invalid	224,7	-134,1	839,4				328,5	210,2			0,6656	0,6582	0,6656	0,6582										
67772763	4052627124	Eye Tracker	07.09.2020	Participant1	07.09.2020	1197	851	1197	851			0,11322	0,37652	-0,91946				3,71		Valid	Invalid	224,7	-134,4	840,0				328,2	209,6			0,6648	0,6567	0,6648	0,6567										
67781037	4052635398	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67789412	4052643773	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67797706	4052652067	Eye Tracker	07.09.2020	Participant1	07.09.2020	1213	852	1213	852			0,11760	0,37668	-0,91885				3,71		Valid	Invalid	224,7	-135,0	841,3				332,4	209,8			0,6755	0,6574	0,6755	0,6574										
67806075	4052660436	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67814370	4052668731	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67822703	4052677064	Eye Tracker	07.09.2020	Participant1	07.09.2020	1192	898	1192	898			0,11079	0,38768	-0,91511				3,72		Valid	Invalid	224,6	-135,6	842,3				326,6	221,3			0,6609	0,6864	0,6609	0,6864										
67831042	4052685403	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67839369	4052693730	Eye Tracker	07.09.2020	Participant1	07.09.2020	1053	792			1053	792				-0,00419	0,36386	-0,93144			Invalid	Valid				292,3	-128,4	827,9			288,6	195,0	0,5646	0,6197			0,5646	0,6197								
67847741	4052702102	Eye Tracker	07.09.2020	Participant1	07.09.2020	1147	835	1189	870	1105	801	0,11029	0,38122	-0,91788	0,01175	0,36603	-0,93053	3,77	3,36	Valid	Valid	224,6	-136,0	843,1	292,3	-128,4	827,9	325,9	214,2	302,8	197,2	0,6299	0,6469	0,6592	0,6684	0,6005	0,6254								
67856041	4052710402	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67864366	4052718727	Eye Tracker	07.09.2020	Participant1	07.09.2020	1157	773			1157	773				0,02779	0,35917	-0,93286			Invalid	Valid				292,3	-128,4	827,8			317,0	190,4	0,6365	0,6080			0,6365	0,6080								
67872755	4052727116	Eye Tracker	07.09.2020	Participant1	07.09.2020	1166	809	1188	848	1143	771	0,11008	0,37626	-0,91995	0,02370	0,35869	-0,93316	3,65	3,35	Valid	Valid	224,6	-136,3	843,9	292,3	-128,3	827,7	325,6	208,8	313,3	189,8	0,6428	0,6307	0,6583	0,6547	0,6273	0,6066								
67881027	4052735388	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67889359	4052743720	Eye Tracker	07.09.2020	Participant1	07.09.2020	1138	760			1138	760				0,02211	0,35602	-0,93421			Invalid	Valid				292,3	-128,3	827,7			311,9	187,1	0,6236	0,5998			0,6236	0,5998								
67897697	4052752058	Eye Tracker	07.09.2020	Participant1	07.09.2020	1161	747			1161	747				0,02925	0,35289	-0,93521		3,31	Invalid	Valid				292,3	-128,3	827,8			318,2	184,0	0,6396	0,5919			0,6396	0,5919								
67906104	4052760465	Eye Tracker	07.09.2020	Participant1	07.09.2020	1188	848	1188	848			0,11004	0,37629	-0,91994						Valid	Invalid	224,6	-136,6	844,5				325,6	208,8			0,6583	0,6547	0,6583	0,6547										
67914448	4052768809	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67922703	4052777064	Eye Tracker	07.09.2020	Participant1	07.09.2020	1194	704			1194	704				0,03964	0,34220	-0,93879		3,26	Invalid	Valid				292,3	-128,5	828,0			327,3	173,4	0,6626	0,5649			0,6626	0,5649								
67931022	4052785383	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67939353	4052793714	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67947691	4052802052	Eye Tracker	07.09.2020	Participant1	07.09.2020	1202	809	1203	857	1201	760	0,11420	0,37839	-0,91857	0,04156	0,35592	-0,93359	3,75	3,31	Valid	Valid	224,6	-136,8	844,8	292,4	-128,6	828,3	329,6	211,2	329,2	187,1	0,6680	0,6303	0,6685	0,6608	0,6675	0,5998								
67956019	4052810380	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67964361	4052818722	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67972684	4052827045	Eye Tracker	07.09.2020	Participant1	07.09.2020	1210	756			1210	756				0,04414	0,35511	-0,93378		3,31	Invalid	Valid				292,4	-128,8	828,6			331,6	186,3	0,6734	0,5977			0,6734	0,5977								
67981016	4052835377	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
67989443	4052843804	Eye Tracker	07.09.2020	Participant1	07.09.2020	1314	709	1314	709			0,14886	0,34216	-0,92778						Valid	Invalid	224,6	-136,9	844,9				360,2	174,7			0,7460	0,5683	0,7460	0,5683										
67997680	4052852041	Eye Tracker	07.09.2020	Participant1	07.09.2020	1224	768	1311	715	1138	821	0,14792	0,34360	-0,92740	0,02163	0,37092	-0,92841	3,75	3,45	Valid	Valid	224,7	-136,9	844,9	292,5	-129,0	828,9	359,4	176,1	311,8	202,1	0,6837	0,6048	0,7440	0,5718	0,6233	0,6379								
68006024	4052860385	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68014355	4052868716	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68022740	4052877101	Eye Tracker	07.09.2020	Participant1	07.09.2020	1314	704	1314	704			0,14892	0,34107	-0,92817				3,76		Valid	Invalid	224,7	-137,0	844,9				360,2	173,5			0,7461	0,5652	0,7461	0,5652										
68031035	4052885396	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68039351	4052893712	Eye Tracker	07.09.2020	Participant1	07.09.2020	1228	688	1228	688			0,12356	0,33833	-0,93288						Valid	Invalid	224,7	-137,0	844,9				336,6	169,5			0,6863	0,5550	0,6863	0,5550										
68047686	4052902047	Eye Tracker	07.09.2020	Participant1	07.09.2020	1229	714	1229	714			0,12338	0,34446	-0,93066				3,54		Valid	Invalid	224,7	-137,0	844,9				336,7	175,8			0,6866	0,5709	0,6866	0,5709										
68056015	4052910376	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68064354	4052918715	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68072688	4052927049	Eye Tracker	07.09.2020	Participant1	07.09.2020	1228	688	1228	688			0,12357	0,33832	-0,93288				3,80		Valid	Invalid	224,7	-137,0	845,0				336,6	169,5			0,6863	0,5550	0,6863	0,5550										
68081013	4052935374	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68089344	4052943705	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68097678	4052952039	Eye Tracker	07.09.2020	Participant1	07.09.2020	1149	769	1149	769			0,09904	0,35861	-0,92822				3,56		Valid	Invalid	224,6	-137,0	845,0				314,8	189,5			0,6309	0,6058	0,6309	0,6058										
68106021	4052960382	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68114347	4052968708	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68122677	4052977038	Eye Tracker	07.09.2020	Participant1	07.09.2020	1117	740	1149	710	1085	770	0,09965	0,34450	-0,93348	0,00556	0,35879	-0,93340	3,52	3,36	Valid	Valid	224,6	-137,0	845,1	292,5	-129,2	829,4	314,9	174,9	297,5	189,6	0,6091	0,5875	0,6311	0,5688	0,5871	0,6061								
68131009	4052985370	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68139342	4052993703	Eye Tracker	07.09.2020	Participant1	07.09.2020	1561	519			1561	519				0,15390	0,29262	-0,94376			Invalid	Valid				292,6	-129,3	829,8			427,9	127,9	0,9175	0,4497			0,9175	0,4497								
68147684	4053002045	Eye Tracker	07.09.2020	Participant1	07.09.2020	1555	513			1555	513				0,15198	0,29129	-0,94449		3,41	Invalid	Valid				292,6	-129,6	830,3			426,2	126,5	0,9133	0,4459			0,9133	0,4459								
68156005	4053010366	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68164340	4053018701	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68172671	4053027032	Eye Tracker	07.09.2020	Participant1	07.09.2020	1563	500			1563	500				0,15420	0,28809	-0,94511		3,33	Invalid	Valid				292,7	-130,3	831,7			428,4	123,2	0,9188	0,4377			0,9188	0,4377								
68181003	4053035364	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68189344	4053043705	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68197672	4053052033	Eye Tracker	07.09.2020	Participant1	07.09.2020	1091	687			1091	687				0,00717	0,33899	-0,94076		3,34	Invalid	Valid				292,8	-131,1	833,2			299,1	169,2	0,5913	0,5542			0,5913	0,5542								
68206013	4053060374	Eye Tracker	07.09.2020	Participant1	07.09.2020	1042	539	1042	539			0,06840	0,30329	-0,95044						Valid	Invalid	224,6	-136,9	845,3				285,5	132,9			0,5567	0,4622	0,5567	0,4622										
68214349	4053068710	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68222671	4053077032	Eye Tracker	07.09.2020	Participant1	07.09.2020	1077	694	1106	666	1048	723	0,08705	0,33400	-0,93855	-0,00633	0,34812	-0,93743	3,64	3,46	Valid	Valid	224,6	-136,9	845,3	292,9	-131,9	834,7	303,1	163,9	287,2	178,1	0,5812	0,5589	0,6012	0,5410	0,5612	0,5769								
68231070	4053085431	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68239386	4053093747	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68247698	4053102059	Eye Tracker	07.09.2020	Participant1	07.09.2020	1083	703	1094	664	1072	741	0,08333	0,33384	-0,93894	0,00086	0,35271	-0,93573	3,72	3,38	Valid	Valid	224,7	-136,9	845,3	293,0	-132,7	836,2	299,7	163,6	293,7	182,5	0,5852	0,5641	0,5927	0,5402	0,5776	0,5881								
68256003	4053110364	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68264337	4053118698	Eye Tracker	07.09.2020	Participant1	07.09.2020	1134	713			1134	713				0,01989	0,34608	-0,93799			Invalid	Valid				293,0	-133,2	837,2			310,8	175,7	0,6208	0,5707			0,6208	0,5707								
68272678	4053127039	Eye Tracker	07.09.2020	Participant1	07.09.2020	1115	794	1138	860	1093	727	0,09481	0,37972	-0,92023	0,00725	0,34973	-0,93682	3,71	3,49	Valid	Valid	224,7	-137,0	845,3	293,1	-133,6	837,7	311,8	211,8	299,6	179,2	0,6079	0,6211	0,6234	0,6625	0,5925	0,5796								
68281001	4053135362	Eye Tracker	07.09.2020	Participant1	07.09.2020	981	725	981	725			0,04877	0,34927	-0,93575						Valid	Invalid	224,7	-136,9	845,3				268,8	178,6			0,5144	0,5781	0,5144	0,5781										
68289395	4053143756	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68297658	4053152019	Eye Tracker	07.09.2020	Participant1	07.09.2020	1046	742	979	700	1113	784	0,04827	0,34344	-0,93793	0,01318	0,36349	-0,93151	3,72	3,52	Valid	Valid	224,7	-137,1	845,6	293,2	-134,2	838,9	268,3	172,5	305,1	193,1	0,5597	0,5889	0,5130	0,5627	0,6063	0,6151								
68305994	4053160355	Eye Tracker	07.09.2020	Participant1	07.09.2020	1085	822	1085	822			0,07927	0,37155	-0,92502						Valid	Invalid	224,7	-137,4	846,0				297,2	202,4			0,5865	0,6386	0,5865	0,6386										
68314324	4053168685	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68322705	4053177066	Eye Tracker	07.09.2020	Participant1	07.09.2020	1105	785	1066	854	1144	717	0,07343	0,37919	-0,92240	0,02274	0,34740	-0,93744	3,77	3,35	Valid	Valid	224,7	-137,9	846,9	293,3	-134,7	839,8	292,2	210,3	313,6	176,5	0,6008	0,6157	0,5736	0,6585	0,6280	0,5729								
68330995	4053185356	Eye Tracker	07.09.2020	Participant1	07.09.2020	1103	825	1103	825			0,08448	0,37228	-0,92427						Valid	Invalid	224,7	-138,1	847,3				302,2	203,2			0,5990	0,6406	0,5990	0,6406										
68339364	4053193725	Eye Tracker	07.09.2020	Participant1	07.09.2020	1126	765	1126	765			0,09191	0,35808	-0,92915						Valid	Invalid	224,7	-138,3	847,7				308,5	188,4			0,6151	0,6030	0,6151	0,6030										
68347717	4053202078	Eye Tracker	07.09.2020	Participant1	07.09.2020	1113	775	1128	762	1098	787	0,09265	0,35743	-0,92933	0,00841	0,36440	-0,93120	3,76	3,42	Valid	Valid	224,7	-138,5	848,1	293,3	-135,0	840,4	309,3	187,7	300,9	193,8	0,6064	0,6090	0,6169	0,6012	0,5958	0,6168								
68355989	4053210350	Eye Tracker	07.09.2020	Participant1	07.09.2020	1102	744	1102	744			0,08501	0,35340	-0,93160						Valid	Invalid	224,7	-138,8	848,6				302,1	183,2			0,5989	0,5897	0,5989	0,5897										
68364322	4053218683	Eye Tracker	07.09.2020	Participant1	07.09.2020	1208	719	1116	755	1300	684	0,08895	0,35602	-0,93023	0,07035	0,33876	-0,93824			Valid	Valid	224,7	-139,0	849,0	293,3	-135,1	840,7	305,9	186,0	356,4	168,4	0,6723	0,5745	0,6083	0,5968	0,7363	0,5523								
68372689	4053227050	Eye Tracker	07.09.2020	Participant1	07.09.2020	1377	639	1118	756	1636	522	0,08937	0,35620	-0,93012	0,17343	0,29469	-0,93972	3,82	3,52	Valid	Valid	224,7	-139,2	849,4	293,3	-135,1	840,6	306,3	186,1	448,5	128,5	0,7896	0,5242	0,6095	0,5972	0,9697	0,4511								
68380986	4053235347	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68389317	4053243678	Eye Tracker	07.09.2020	Participant1	07.09.2020	1226	738			1226	738				0,04757	0,35223	-0,93470			Invalid	Valid				293,3	-134,8	840,2			336,1	181,8	0,6849	0,5862			0,6849	0,5862								
68397652	4053252013	Eye Tracker	07.09.2020	Participant1	07.09.2020	1187	748	1120	768	1253	729	0,08991	0,35904	-0,92898	0,05595	0,34976	-0,93517	3,81	3,48	Valid	Valid	224,6	-139,5	850,0	293,3	-134,7	839,8	306,9	189,1	343,5	179,4	0,6574	0,5925	0,6110	0,6047	0,7038	0,5803								
68406045	4053260406	Eye Tracker	07.09.2020	Participant1	07.09.2020	1161	802	1161	802			0,10183	0,36652	-0,92482						Valid	Invalid	224,7	-139,5	850,2				318,3	197,4			0,6397	0,6259	0,6397	0,6259										
68414347	4053268708	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68422697	4053277058	Eye Tracker	07.09.2020	Participant1	07.09.2020	1104	865	1166	882	1042	848	0,10236	0,38494	-0,91725	-0,00847	0,37856	-0,92554	3,78	3,53	Valid	Valid	224,6	-139,6	850,3	293,2	-134,2	839,0	319,5	217,2	285,6	209,0	0,5999	0,6657	0,6429	0,6762	0,5569	0,6552								
68431021	4053285382	Eye Tracker	07.09.2020	Participant1	07.09.2020	1118	835	1118	835			0,08867	0,37470	-0,92290						Valid	Invalid	224,6	-139,5	850,1				306,3	205,7			0,6095	0,6468	0,6095	0,6468										
68439315	4053293676	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68447705	4053302066	Eye Tracker	07.09.2020	Participant1	07.09.2020	1079	809	1126	779	1033	839	0,09165	0,36168	-0,92779	-0,01107	0,37617	-0,92649	3,66	3,64	Valid	Valid	224,6	-139,3	849,8	293,2	-133,8	838,2	308,6	191,9	283,1	206,5	0,5830	0,6305	0,6152	0,6120	0,5508	0,6490								
68455979	4053310340	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68464314	4053318675	Eye Tracker	07.09.2020	Participant1	07.09.2020	1138	671	1138	671			0,09630	0,33578	-0,93700						Valid	Invalid	224,6	-139,1	849,4				311,9	165,3			0,6236	0,5444	0,6236	0,5444										
68472656	4053327017	Eye Tracker	07.09.2020	Participant1	07.09.2020	1107	764	1149	681	1065	848	0,09946	0,33804	-0,93586	-0,00152	0,37826	-0,92570	3,96	3,61	Valid	Valid	224,7	-139,0	849,2	293,2	-133,3	837,4	315,0	167,7	291,8	208,8	0,6020	0,6027	0,6314	0,5506	0,5727	0,6548								
68480988	4053335349	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68489316	4053343677	Eye Tracker	07.09.2020	Participant1	07.09.2020	1176	764	1213	796	1138	732	0,11700	0,36441	-0,92386	0,02103	0,35053	-0,93632			Valid	Valid	224,9	-138,7	848,7	293,2	-133,0	836,8	332,3	196,1	312,0	180,2	0,6497	0,6024	0,6754	0,6224	0,6239	0,5823								
68497647	4053352008	Eye Tracker	07.09.2020	Participant1	07.09.2020	1307	681	1329	689	1285	673	0,15255	0,33749	-0,92889	0,06606	0,33570	-0,93965	3,74	3,51	Valid	Valid	224,9	-138,6	848,5	293,3	-133,5	837,6	364,2	169,7	352,2	165,8	0,7409	0,5505	0,7562	0,5555	0,7257	0,5456								
68505983	4053360344	Eye Tracker	07.09.2020	Participant1	07.09.2020															Invalid	Invalid																								
68514311	4053368672	Eye Tracker	07.09.2020	Participant1	07.09.2020	1297	732	1375	651	1219	812	0,16644	0,32777	-0,92998	0,04518	0,36965	-0,92807			Valid	Valid	224,8	-138,8	848,9	293,3	-134,1	838,8	376,8	160,4	334,1	200,0	0,7340	0,5821	0,7880	0,5319	0,6800	0,6324								
